,content
298,"To ensure adequate availability of protein to all the above mentioned individuals, 1 kg per family, would be provided pulses according to regional preferences for next three months."
299,Pulses will be provided free of cost by the Government of India.
300,III.
301,"The first instalment of Rs 2,000 due in 2020-21 will be front-loaded and paid in April 2020 itself under the PM KISAN Yojana."
302,IV. Cash transfers Under PM Garib Kalyan Yojana: 
303,The PMJDY women account-holders will be given ex-gratia of Rs 500 per month for next three months.
304,"Under PM Garib Kalyan Yojana, gas cylinders, free of cost, would be provided to 8 crore poor families for the next three months."
305,Help to low wage earners in organised sectors:
306,"Wage-earners below Rs 15,000 per month in businesses having less than 100 workers are at risk of losing their employment."
307,The government proposes to pay 24% of their monthly wages into their PF accounts for next three months.
308,This would prevent disruption in their employment.
309,"Support for senior citizens (above 60 years), widows and Divyang:"
310,There are around 3 crore aged widows and people in Divyang category who are vulnerable due to economic disruption caused by COVID-19.
311,"Government will give them Rs 1,000 to tide over difficulties during next three months."
312,"Wages under PM Garib Kalyan Yojana will be increased by Rs 20 with effect from April, 2020."
313,This will benefit approximately 13.62 crore families.
314,Women organised through 63 lakhs Self Help Groups (SHGs) support 6.85 crore households.
315,Limit of collateral free lending would be increased from Rs 10 to Rs 20 lakhs.
316,VI. Other components of PM Garib Kalyan package
317,"Pandemic will be used as a reason to allow non-refundable advance of 75 percent of the amount or three months of the wages, whichever is lower, from employees' accounts."
318,Families of four crore workers registered under EPF can take benefit of this window.
319,Building and Other Construction Workers Welfare Fund:
320,Welfare Fund for Building and Other Constructions Workers has been created under a Central Government Act.
321,There are around 3.5 Crore registered workers in the Fund.
322,State Governments will be given directions to utilise this fund to provide assistance and support to these workers to protect them against economic disruptions.
323,"The State Government will be asked to utilise the funds available under District Mineral Fund (DMF) for supplementing and augmenting facilities of medical testing, screening and other requirements in connection with preventing the spread of CVID-19 pandemic as well as treating the patients affected with this pandemic."
324,Tariff Notification No. 31/2020-CUSTOMS (N.T.)
325,"The Central Board of Indirect Taxes & Customs, being satisfied that it is necessary and expedient, makes amendments in the notification of the Government of India in the Ministry of Finance (Department of Revenue), No. 36/2001-Customs (N.T.), dated the 3rd August, 2001."
326,"In the said notification, for TABLE-1, TABLE-2, and TABLE-3 the following Tables shall be substituted, namely: -"
327,Chapter/ heading/ sub-heading/tariff item
328,Chapter/ heading/ sub-heading/tariff item
329,The benefits of entries at serial number 356 of the Notification No. 50/2017-Customs dated 30.06.2017 are being availed.
330,The benefits of entries at serial number 357 of the Notification No. 50/2017-Customs dated 30.06.2017 are being availed.
331,"(i) Silver, in any form, other than medallions and silver coins having silver content not below 99.9% or semi-manufactured forms of silver falling under sub-heading 7106 92;"
332,(ii) Medallions and silver coins having silver 
333,"content not below 99.9% or semi-manufactured forms of silver falling under sub-heading 7106 92, other than imports of such goods through post, courier or baggage."
334,Explanation.
335,"currency coins, jewellery made of silver or "
336,"(i) Gold bars, other than tola bars, bearing manufacturer’s or refiner’s engraved serial number and weight expressed in metric units;"
337,"(ii) Gold coins having gold content not below 99.5% and gold findings, other than imports of such goods through post, courier or baggage."
338,Explanation.
339,Chapter/ heading/ sub-heading/tariff item
340,"The principal notification was published in the Gazette of India, Extraordinary, Part-II, Section-3, Sub-section (ii), vide Notification No. 36/2001-Customs (N.T.), dated the 3rd August, 2001. It was last amended vide Notification no. 29/2020-Customers (Nt).T, dated 20th March, 2020."
341,Cabinet approves recapitalization of Regional Rural Banks to improve their Capital to Risk Weighted Assets Ratio
342,"The Cabinet Committee on Economic Affairs, chaired by Prime Minister Shri Narendra Modi, has given its approval for continuation of the process of recapitalization of Regional Rural Banks (RRBs) by providing minimum regulatory capital to RRBs for another year beyond 2019-20, that is, up to 2020-21 for those RRBs which are unable to maintain minimum Capital to Risk weighted Assets Ratio (CRAR) of 9%, as per the regulatory norms prescribed by the Reserve Bank of India."
343,The Central Central Government will contribute 50% of the total amount for recapitalization of Rural Revitalization Banks (RRBs) subject to their release of proportionate share by the sponsor banks.
344,Regional Rural Banks with improved CRAR will be able to meet the credit requirement in the rural areas.
345,"RBIs have to provide 75% of their total credit under priority sector lending (PSL) to rural areas. With the recapitalization support to augment CRAR, the RRBs will be able to continue lending to these categories of borrowers."
346,"Consequent upon RBI’s decision to introduce disclosure norms for Capital to Risk Weighted Assets Ratio (CRAR) of RRBs with effect from March 2008, a committee was set up under the Chairmanship of Dr. K.C. Chakrabarty."
347,"The Committee on Rural Banks (RBBs) recommended recapitalization support of Rs. 2,200 crores for 40 RRBs and additional Rs. 700 crn for contingency fund for weak RRBs."
348,"The scheme for recapitalization of Rural Revitalisation Banks (RRBs) was extended till 2019-20 in a phased manner with financial support of Rs. 2,900 crore. GoI's share of the amount is Rs. 1,450 crore."
