,content
266,"The 7th edition of the Rashtriya Sanskriti Mahotsav is being held in Karnataka. The Union Minister for Chemicals and Fertilisers and Parliamentary Affairs, Shri Ananth Kumar and the Union Minister of Culture, Dr. Mahesh Sharma will inaugurate the Mahotsava on 14th January 2018 at 7.30pm at the Jnana Jyothi Auditorium, Palace Road, Gandhi Nagar and Bengaluru."
267,Uttarakhand is paired with Karnataka in the Ek Bharat Shreshtha Bharat programme aimed at promoting cultural exchange between the people of different Indian states.
268,The Mahotsav will be spread across the following venues in Karnataka:
269,Cultural fiesta will be held at all the venues in Karnataka. The Mahotsava will take place in Bengaluru.
270,At the Manikyavelu Mansion (National Gallery of Modern Art)
271,"Exhibition on Nicholas Roerich, Russian artist, writer, theosophist and archaeologist, who lived and died in the Himalayas, opens today."
272,Slide – talk presentation on artists from Uttarakhand on January 15 between 5.00 pm – 6.00 pm.
273,"At the Indira Gandhi National Centre for the Arts, (Southern Regional Centre)"
274,Exhibition on Uttarakhand curated by IGNCA 
275,Screening of films on Almora Ramleela and Pandavleela between 3.00pm – 5.00pm 
276,At the Jnana Jyothi Auditorium (main venue)
277,"‘Celebrating our plural traditions, ‘Ek Bharat Shrestha Bharat’"
278,Flautist Chanden Kumar from Karnataka
279,Classical vocal recital by M Venkatesh Kumar from Dharwad
280,Karnataka Sangeet Symphony led by violinst Apoorva Krishna
281,Ramman ritual theatre of GarhwalHimalayas (inscribed by UNESCO as Cultural Heritage in 2009) – an IGNCA presentation 
282,"Chholiya, Chhapeli Nritya by Dancers from Uttrakhand"
283,Thadya Chhapeli Nritya by dancers from Uttrakhand
284,"Mathuri, Lambadi & Dhimsa (Telangana)"
285,Handloom and Handicraft Utsav is being held in Uttarakhand.
286,Food – festival with 6 traditional cuisines from different states with special focus on Uttarakhand.
287,Exhibition on “INDIA @ 70: THE JAMMU & KASHMIR SAGA” on the occasion of 70 years of Accession of Jammu & Kashmir to India was inaugurated by Dr. Mahesh Sharma.
288,"The Minister of State for Culture (Independent Charge) and Environment, Forest and Climate Change, Dr. Mahesh Sharma, inaugurated an exhibition on “INDIA @ 70: THE JAMMU & KASHMIR SAGA” on the occasion of 70 years of Accession of Jammu & Kashmir to India."
289,The National Archives of India has curated an exhibition on the accession of Jammu & Kashmir to India.
290,"The minister of state for culture and external affairs, Dr. Mahesh Sharma, was at the exhibition on integration of Jammu and Kashmir in India."
291,"Through this interactive Digital Exhibition, the National Archives of India has aimed to portray the historical narrative of the Kashmir Conflict, sensitizing the younger generation and creating awareness about the heroism, valour and sacrifice of our Armed forces and civilians."
292,"The exhibition invites the public to step through the passages of 1947-48 with original letters, telegrams, and archival rare documents pertaining to the Kashmir Imbroglio."
293,"The History Division, Ministry of Defence, has provided valuable information on Jammu and Kashmir Operations, 1947-48."
294,The exhibition on the history of India and Pakistan is on display.
295,The exhibition 'The National Archives of India: An exhibition' is open for free public viewing till 10 February 2018.
296,Government administers scheme for pension and medical aid to artistes.
297,The Government administers a scheme for pension and medical aid to artistes and scholars.
298,The Scheme for Pension and Medical Aid to Artistes is aimed at providing financial assistance to old artists and scholars of the age of sixty years and above.
299,"The minister of culture and minister of environment, forest and climate change are meeting today."
300,The total funds allocated/spent under Guru Shishya Parampara Scheme is Rs. 343.61 lakhs and the number of beneficiaries is 1290.
301,"The Zonal Cultural Centres (ZCCs) with headquarters at Patiala, Nagpur, Udaipur, Allahabad, Kolkata, Dimapur and Thanjavur promote folk art, indigenous art and craft."
302,The number of beneficiaries and the funds allocated/spent under Guru Shishya Parampara Scheme and artists engaged for cultural programmes by ZCCs for these initiatives in past three years is as under:
303,"The minister of culture and minister of environment, forest and climate change are meeting today."
304,Scheme for Development of Buddhist/Tibetan Culture
305,The Government provides financial support to NGOs for undertaking various programmes for propagation and scientific development of Buddhist/Tibetan Culture & Art.
306,The scheme to give financial assistance to the voluntary Buddhist /Tibetan organizations including Monasteries is to be funded in two equal installments.
307,"The minister of culture and minister of environment, forest and climate change are meeting today."
308,Festivals of India to showcase Indian Culture were held in 31 countries in 2016-17 and 2017-18.
309,"The Ministry of Culture has set up seven Zonal Cultural Centres (ZCCs) with headquarters at Patiala, Nagpur, Udaipur, Allahabad, Kolkata, Dimapur and Thanjavur. The ZCCs engage cultural troupes from different States to participate in festivals under National Cultural Exchange Programme (NCEP). Rashtriya Sanskriti Mahotsav was organized from 7th to 13th October, 2017 in various cities of Gujarat."
310,"Rashtriya Sanskriti Mahotsavs were organized at New Delhi, Varanasi, Bengaluru and Tawang in the last two years."
311,Ministry of Culture organizes Festivals of India abroad.
312,The minister of culture and minister of environment gave this information in a written reply in Lok Sabha today.
313,"Excavation work, boundary wall and construction of toilet block being taken up at Kesaria Stupa site in Bihar: Culture Minister"
314,"The Archaeological Survey of India (ASI) has excavated the remaining portion of Kesaria Stupa. Excavation Branch-III, Patna has been ordered to continue excavations at Kesaria stupa to expose the remaining portions of the monument."
315,The minister of culture and minister of environment gave this information in a written reply in Lok Sabha today.
316,Profiles of 6000 artistes recorded in the database of cultural mapping of India project: Dr. Mahesh Sharma.
317,The total amount of funds allocated for the implementation of the National Mission on Cultural Mapping and Roadmap is Rs.469.404 Crores.
318,"Till date, profiles of about 6000 artistes have been recorded in the database of Cultural Mapping of India Project. "
319,Total number of Artistes recorded in the database of Cultural Mapping of India Project:
320,The minister of culture and minister of environment has resigned.
321,Proposal for grant of classical status to Marathi language is under active consideration of the Government: Culture Minister
322,Six Indian languages have been given status of classical languages.
323,High antiquity of its early texts/ recorded history over a period of 1500-2000 years;
324,"A body of ancient literature/ texts, which is considered a valuable heritage by generations of speakers;"
325,The literary tradition be original and not borrowed from another speech community;
326,The classical language and literature are distinct from modern languages and literature.
327,The Ministry of Culture is considering the proposal for grant of classical status to Marathi language.
