,content
270,"Lata ji was honoured with Bharat Ratna, India’s highest civilian award, even as accolades and awards poured her way from India and abroad."
271,"From bhajans to romantic numbers to patriotic songs, she has recorded thousands of songs in Hindi and other Indian and foreign languages."
272,"With a heavy heart, I convey my profound condolences to the bereaved family members and her fans across India and the globe.”"
273,"Narendra Modi called Eduard Heger, Prime Minister of the Slovak Republic."
274,"Narendra Modi spoke on the phone to Eduard Heger, Prime Minister of the Slovak Republic."
275,The Prime Minister thanked H.E. Eduard Heger for the assistance provided by Slovak Republic in evacuation of Indian citizens from Ukraine and special evacuation flights from India.
276,"The Prime Minister informed Mr. Heger about the deployment of Shri Kiren Rijiju, Minister of Law & Justice, as his special envoy to oversee the evacuation of Indian citizens."
277,Prime Minister Narendra Modi has called for an end to hostilities and a return to dialogue in Ukraine.
278,Prime Minister chairs high level meeting to review Operation Ganga
279,Narendra Modi chaired a high level meeting to review the ongoing efforts under Operation Ganga to bring back Indians stranded in Ukraine.
280,The Prime Minister has announced the visit of four senior ministers as his Special Envoys to various nations to boost the evacuation efforts.
281,The Prime Minister noted that the first consignment of relief supplies to Ukraine to deal with the humanitarian situation on Ukraine’s borders would be despatched tomorrow.
282,"Guided by India’s motto of the world being one family, Prime Minister also stated that India will help people from neighbouring countries and developing countries who are stranded in Ukraine and may seek assistance."
283,"Narendra Modi called Nicolae-Ionel Ciucă, Prime Minister of Romania."
284,"Narendra Modi spoke on the phone with H.E. Nicolae-Ionel Ciucă, Prime Minister of Romania."
285,Romania helped Indian citizens evacuated from Ukraine with special evacuation flights.
286,"The Prime Minister informed Ciucă about the deployment of Shri Jyotiraditya M. Scindia, Minister of Civil Aviation, to oversee the evacuation of Indian citizens over the next few days."
287,Prime Minister Narendra Modi has called for an end to hostilities and a return to dialogue in Ukraine.
288,English rendering of PM’s address at post-budget webinar on vision of 'GatiShakti'
289,This year's budget has set the pace for India's development of the 21st century.
290,"The PM GatiShakti (plan) aims to improve the coordination between the Centre, states, local bodies and the private sector in building infrastructure. Traditionally, the country’s experience so far has been to build infrastructure as and when required."
291,The Prime Minister's Committee on Infrastructure Development (PM GatiShakti) is being formed. The direct capital expenditure of the Government of India was about 1.75 lakh crore rupees in 2013-14. It will increase to 7.50 lacs in 2022-23.
292,"When the country is investing in infrastructure, economic activity will increase and so will job creation."
293,The government has made a provision of one lakh crore rupees in this year's budget for the assistance of the states. The National Ropeway Development Program is being launched to improve connectivity in the inaccessible hilly areas of the country. The PM-Devine scheme is also being announced at a cost
294,The private sector should use the PM-Gati Shakti National Master Plan as much as possible for their planning.
295,The PM Gati-Shakti aims to reduce the logistics cost in India. The government has set up the Logistics Division and the Empowered Group of Secretaries to improve logistics efficiency. 
296,The PM GatiShakti aims to promote public-private partnership in infrastructure creation. The creation of modern infrastructure will strengthen the foundation of India.
297,Today's webinar is not about making speeches by the government. It is about the implementation of the budget approved by the parliament. The new budget will come into effect from April 1. The government needs to implement the budget proposals during March.
298,"The world is changing. Earlier, the entire population of the world used to live near rivers and seas. Now, people are moving towards cities and moving near highways. This GatiShakti Master Plan will benefit us a lot. I want you to implement the budget properly. There are"
299,The approximate translation of PM's speech is in English. The original was delivered in Hindi.
300,PM Modi addresses post-budget webinar on vision of 'GatiShakti'
301,This year's budget has set the agenda for India’s development in 21st century. The direct capital expenditure of the Government of India will increase to 7.5 Lakh C rupees in 2022-23. 
302,"The Prime Minister, Shri Narendra Modi, has addressed a webinar on the vision of GatiShakti and its convergence with Union Budget 2022."
303,This year's budget has set the pace for India's development in 21st century with emphasis on infrastructure-based development.
304,"There was a lack of coordination among the stakeholders in the traditional ways of completing projects. According to PM Gatishakti, there will be more effective use of the country's resources."
